"hs_system","hs_level","hs_code","isic_revision","isic_level","isic_code","source"
"HS Combined","HS2","41","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","41","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","41","3","L","19","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","41","3","L","99","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","41","3","M","012","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","41","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","41","3","M","191","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","41","3","M","999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","41","3","S","0122","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","41","3","S","1511","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","41","3","S","1911","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","41","3","S","9999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","42","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","42","3","L","19","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","42","3","L","36","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","42","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","42","3","M","191","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","42","3","M","369","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","42","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","42","3","S","1912","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","42","3","S","3693","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","42","3","S","3699","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","43","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","43","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","43","3","M","012","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","43","3","M","182","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","43","3","S","0122","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","43","3","S","1820","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","44","3","L","02","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","44","3","L","20","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","44","3","L","24","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","44","3","L","99","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","44","3","M","020","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","44","3","M","201","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","44","3","M","202","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","44","3","M","241","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","44","3","M","999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","44","3","S","0200","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","44","3","S","2010","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","44","3","S","2021","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","44","3","S","2022","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","44","3","S","2023","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","44","3","S","2029","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","44","3","S","2411","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","44","3","S","9999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","45","3","L","02","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","45","3","L","20","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","45","3","M","020","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","45","3","M","202","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","45","3","S","0200","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","45","3","S","2029","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","46","3","L","20","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","46","3","M","202","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","46","3","S","2029","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","47","3","L","21","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","47","3","L","99","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","47","3","M","210","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","47","3","M","999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","47","3","S","2101","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","47","3","S","9999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","48","3","L","21","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","48","3","L","22","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","48","3","M","210","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","48","3","M","222","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","48","3","S","2101","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","48","3","S","2102","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","48","3","S","2109","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","48","3","S","2221","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","49","3","L","22","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","49","3","L","74","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","49","3","M","221","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","49","3","M","222","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","49","3","M","742","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","49","3","S","2211","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","49","3","S","2212","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","49","3","S","2219","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","49","3","S","2221","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","49","3","S","7421","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","50","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","50","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","50","3","L","99","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","50","3","M","012","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","50","3","M","171","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","50","3","M","999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","50","3","S","0122","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","50","3","S","1711","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","50","3","S","9999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","51","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","51","3","L","15","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","51","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","51","3","L","99","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","51","3","M","012","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","51","3","M","151","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","51","3","M","171","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","51","3","M","999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","51","3","S","0121","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","51","3","S","0122","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","51","3","S","1511","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","51","3","S","1711","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","51","3","S","9999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","52","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","52","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","52","3","L","99","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","52","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","52","3","M","171","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","52","3","M","999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","52","3","S","0111","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","52","3","S","1711","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","52","3","S","9999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","53","3","L","01","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","53","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","53","3","M","011","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","53","3","M","171","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","53","3","S","0111","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","53","3","S","1711","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","54","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","54","3","L","24","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","54","3","M","171","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","54","3","M","243","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","54","3","S","1711","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","54","3","S","2430","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","55","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","55","3","L","24","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","55","3","L","99","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","55","3","M","171","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","55","3","M","243","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","55","3","M","999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","55","3","S","1711","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","55","3","S","2430","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","55","3","S","9999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","56","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","56","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","56","3","S","1723","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","56","3","S","1729","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","57","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","57","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","57","3","S","1722","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","58","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","58","3","M","171","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","58","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","58","3","S","1711","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","58","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","58","3","S","1729","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","59","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","59","3","L","21","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","59","3","L","25","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","59","3","L","36","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","59","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","59","3","M","210","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","59","3","M","251","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","59","3","M","369","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","59","3","S","1729","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","59","3","S","2109","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","59","3","S","2519","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","59","3","S","3699","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","60","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","60","3","M","173","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","60","3","S","1730","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","61","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","61","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","61","3","M","173","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","61","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","61","3","S","1730","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","61","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","62","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","62","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","62","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","63","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","63","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","63","3","L","99","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","63","3","M","172","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","63","3","M","293","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","63","3","M","999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","63","3","S","1721","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","63","3","S","2930","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","63","3","S","9999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","64","3","L","19","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","64","3","M","192","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","64","3","S","1920","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","65","3","L","18","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","65","3","L","25","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","65","3","M","181","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","65","3","M","252","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","65","3","S","1810","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","65","3","S","2520","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","66","3","L","36","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","66","3","M","369","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","66","3","S","3699","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","67","3","L","36","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","67","3","M","369","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","67","3","S","3699","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","68","3","L","26","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","68","3","M","269","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","68","3","S","2692","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","68","3","S","2695","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","68","3","S","2696","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","68","3","S","2699","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","69","3","L","26","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","69","3","M","269","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","69","3","S","2691","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","69","3","S","2692","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","69","3","S","2693","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","70","3","L","17","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","70","3","L","26","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","70","3","M","171","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","70","3","M","261","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","70","3","S","1711","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","70","3","S","2610","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","71","3","L","05","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","71","3","L","14","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","71","3","L","24","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","71","3","L","27","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","71","3","L","36","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","71","3","L","99","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","71","3","M","050","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","71","3","M","142","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","71","3","M","241","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","71","3","M","272","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","71","3","M","369","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","71","3","M","999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","71","3","S","0500","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","71","3","S","1429","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","71","3","S","2411","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","71","3","S","2720","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","71","3","S","3691","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","71","3","S","3699","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","71","3","S","9999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","72","3","L","27","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","72","3","L","99","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","72","3","M","271","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","72","3","M","999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","72","3","S","2710","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","72","3","S","9999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","73","3","L","27","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","73","3","L","28","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","73","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","73","3","M","271","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","73","3","M","281","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","73","3","M","289","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","73","3","M","291","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","73","3","M","293","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","73","3","S","2710","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","73","3","S","2811","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","73","3","S","2812","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","73","3","S","2899","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","73","3","S","2913","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","73","3","S","2930","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","74","3","L","27","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","74","3","L","28","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","74","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","74","3","L","99","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","74","3","M","272","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","74","3","M","289","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","74","3","M","293","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","74","3","M","999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","74","3","S","2720","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","74","3","S","2899","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","74","3","S","2930","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","74","3","S","9999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","75","3","L","27","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","75","3","L","28","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","75","3","L","99","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","75","3","M","272","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","75","3","M","289","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","75","3","M","999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","75","3","S","2720","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","75","3","S","2899","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","75","3","S","9999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","76","3","L","27","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","76","3","L","28","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","76","3","L","99","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","76","3","M","272","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","76","3","M","281","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","76","3","M","289","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","76","3","M","999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","76","3","S","2720","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","76","3","S","2811","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","76","3","S","2812","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","76","3","S","2899","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","76","3","S","9999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","78","3","L","27","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","78","3","L","28","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","78","3","L","99","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","78","3","M","272","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","78","3","M","289","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","78","3","M","999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","78","3","S","2720","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","78","3","S","2899","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","78","3","S","9999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","79","3","L","27","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","79","3","L","28","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","79","3","L","99","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","79","3","M","272","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","79","3","M","289","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","79","3","M","999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","79","3","S","2720","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","79","3","S","2899","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","79","3","S","9999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","80","3","L","27","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","80","3","L","28","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","80","3","L","99","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","80","3","M","272","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","80","3","M","289","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","80","3","M","999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","80","3","S","2720","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","80","3","S","2899","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","80","3","S","9999","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","81","3","L","27","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","81","3","M","272","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","81","3","S","2720","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","82","3","L","28","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","82","3","M","289","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","82","3","S","2893","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","82","3","S","2899","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","83","3","L","28","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","83","3","M","289","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","83","3","S","2893","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","83","3","S","2899","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","L","22","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","L","23","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","L","28","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","L","29","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","L","30","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","L","31","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","L","33","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","L","34","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","L","35","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","M","222","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","M","233","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","M","281","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","M","289","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","M","291","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","M","292","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","M","293","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","M","300","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","M","319","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","M","331","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","M","341","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","M","343","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","M","353","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","S","2222","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","S","2330","HS_Combined_ISIC_Rev3"
"HS Combined","HS2","84","3","S","2813","HS_Combined_ISIC_Rev3"
